,Workload_Name,Frequency,Voltage,Core_Count,Actual,EPH_0x11:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x1b:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x50:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x14:Frequency_A15:Voltage_A15_Squared_Percentage,EPH_0x19:Frequency_A15:Voltage_A15_Squared_Percentage
844,susan,800,0.911780576,3,0.450746791,20.05622333,15.24321234,0.189387387,26.00670371,0.079701197
845,jpeg_enc,800,0.905405172,3,0.849189628,30.57438235,19.83757051,1.13713496,23.95023079,0.89354651
846,jpeg_dec,800,0.914140071,3,0.28718073,15.38264542,5.671874349,1.278732357,8.970911239,0.295779579
847,typeset,800,0.904496528,3,0.851532986,35.01146192,13.34353964,2.729530298,22.90750289,1.095542361
848,dijkstra,800,0.902908163,3,0.765769653,41.392707,16.45908987,1.38339565,12.93122647,0.048262203
849,patricia,800,0.904804422,3,0.751609565,32.67816497,13.43847891,2.542893601,25.49245684,0.312519353
850,ispell,800,0.90417517,3,0.849766231,32.91568629,14.03020066,1.92459279,27.55874168,0.452380076
851,stringsearch,800,0.915669643,3,0.233489479,10.00183378,2.835476771,0.793083267,6.2149446,0.169687573
852,adpcm_c,800,0.907645548,3,0.568385048,30.67631332,11.52033131,2.430503949,22.61683995,0.230782276
853,adpcm_d,800,0.908059701,3,0.469380366,29.34628165,8.742220951,2.481275728,19.10612813,0.455617093
854,fft,800,0.905530822,3,0.755177582,31.1980042,14.21863835,0.379789864,28.69811006,0.108398484
855,h264_hq,800,0.909340753,3,0.581042178,25.09097198,12.0416196,2.097687546,22.31419146,2.543933719
856,h264_lq,800,0.910901361,3,0.531936728,24.18193773,11.30211453,2.194530612,20.22347386,2.727571588
857,mpeg4_hq,800,0.914812925,3,0.309226857,14.42837799,5.435243009,2.008782462,10.2547536,3.212876383
858,mpeg4_lq,800,0.914982993,3,0.301297639,13.50803775,5.139469253,1.912224835,9.537393583,3.356534854
859,jpg2000enc,800,0.902244898,3,0.727222109,42.21717116,9.893926474,7.806122195,11.23083956,2.090169798
860,dhrystone,800,0.903640203,3,0.9647775,33.55948763,19.45689283,0.055034228,25.32233014,0.009788004
861,neon_add,800,0.903937075,3,1.102742163,36.38781404,16.30672597,0.048251495,23.72148738,0.004840693
862,neon_mul,800,0.9040625,3,1.104217534,36.48780025,16.23816508,0.049658121,23.62686853,0.004859419
863,cstm_bmp,800,0.902054795,3,0.705677938,46.673582,8.451655208,0.102021518,15.05074632,0.014884004
864,cstm_int,800,0.903834459,3,0.990738466,29.05494847,17.56421035,1.866528022,31.51532295,0.762250367
865,cstm_fp,800,0.903852041,3,1.030797571,28.22786064,18.59183867,1.063003214,32.45127619,0.866959847
866,lat_ctx_0_18,800,0.901875,3,0.653958135,48.71534653,8.916202157,1.402090305,10.70597066,0.197450949
867,lat_ctx_500_18,800,0.901982759,3,0.668517897,45.7941066,9.169696478,3.002166521,9.282383431,4.472489687
868,lat_fs,800,0.902083333,3,0.733873136,41.56797509,9.0026718,1.896180235,20.84349916,0.874341545
869,lat_pagefault,800,0.902542517,3,0.767495748,39.09974968,8.691165358,3.471617713,23.6748229,0.096326578
870,lat_mem_rd_1_8,800,0.901454082,3,0.62354302,52.69344452,5.941858367,2.393298279,7.259327636,0.015313803
871,lat_mem_rd_1_256,800,0.901188811,3,0.557162497,54.49285699,4.016227865,3.639097918,3.910559975,0.014187198
872,lat_mem_rd_200_8,800,0.90127551,3,0.585336,53.21420392,5.72365299,1.916861269,5.673126776,0.025194482
873,lat_mem_rd_200_256,800,0.901094828,3,0.560695228,53.97010181,4.480458034,3.277708712,4.523300802,0.022967767
874,lat_mem_rd_p4,800,0.901300676,3,0.679257912,58.20015311,7.064331028,0.085821356,6.519802175,0.009085865
875,lat_ops,800,0.901570946,3,0.681564128,43.41855258,13.31723868,0.197249889,16.32553253,0.036760605
876,lat_proc_fork,800,0.901377551,3,0.620522374,50.47026672,9.088417039,1.067086794,7.657027353,0.192189214
877,bw_mem_rd,800,0.902114726,3,0.738854904,41.24515349,5.440481077,4.667639323,8.759663552,14.27059358
878,bw_mem_wr,800,0.901503497,3,0.682809727,41.95834304,3.51380049,3.195389849,6.257160272,19.22842429
879,bw_mem_cp_200m,800,0.902045455,3,0.745304014,40.88697115,3.727496989,4.263696054,7.264077181,18.50284892
880,bw_mem_cp_700m,800,0.902482143,3,0.6990453,39.59746855,8.610846412,0.904082012,17.97242474,6.482959634
881,bw_mem_cp_2000m,800,0.901614583,3,0.568933299,50.34509327,9.135582413,0.326098202,4.944347429,0.774485925
882,tlb,800,0.901378425,3,0.555556904,54.40732122,6.351080062,0.164266808,4.558503946,0.050982003
883,line,800,0.901777211,3,0.632980946,47.74954718,7.931313361,1.546292558,6.981507301,5.711241513
884,cache,800,0.900569728,3,0.522838361,52.90340443,1.085771997,4.106695246,1.551820172,7.398857234
885,par_mem,800,0.901883681,3,0.707761729,45.66911701,2.853446044,6.995495193,3.175442829,12.46109883
886,gcc,800,0.904022109,3,0.790713435,33.81480484,11.32823406,3.147466439,25.56299506,2.187686574
887,tar,800,0.906900685,3,0.834268863,28.6345428,16.06833644,2.936370824,28.48311813,0.34258767
888,mpeg4_lq_mp,800,0.91447774,3,0.315538144,14.18096089,5.408422994,1.963334779,10.37304062,3.763700788
889,par_mem_mp,800,0.901913793,3,0.703587828,45.56503335,3.015049178,6.909148238,3.337473316,12.38662707
890,mp_bus_spd,800,0.903964041,3,1.056015479,38.28915634,14.31641143,6.500370336,17.80208981,3.616355844
891,mp_bus_spd2,800,0.904283217,3,1.104892818,37.55636797,12.41305586,7.672165553,19.72689846,3.696926252
892,mp_dhry,800,0.910173611,3,0.734796215,28.29775317,15.11416102,1.770653068,26.58941037,0.007588316
893,mp_mflops,800,0.912310345,3,0.392665724,30.63163487,10.89421565,0.662067641,0.96023841,1.597897242
894,mp_lp_neon,800,0.903098958,3,0.931529764,38.48867913,9.639533924,4.61540471,25.51498045,0.713961907
895,mp_neon_mflops,800,0.905685764,3,1.29724659,35.53936098,15.55043317,1.706939827,23.30626222,4.403715874
896,mp_randmem,800,0.904032534,3,1.017151822,37.97610444,12.494427,6.138986527,22.04537185,0.065436633
897,mp_whets,800,0.903534483,3,0.961851697,39.88167268,15.15881794,0.06621199,24.52528126,0.006043069
898,openmp_mem_spd,800,0.903885135,3,1.059339547,37.03470108,43.64436991,0.164949126,1.024200044,0.004958332
899,openmp_mflops,800,0.90447774,3,1.165418034,36.52971404,37.32441542,1.167197978,4.162948632,2.874388605
900,idle,800,0.916127622,4,0.186363189,1.35187761,0.325071271,0.113044471,0.929479317,0.015289253
901,basicmath,800,0.908342014,4,0.824242993,28.91260056,15.23488176,1.035419618,31.5357386,0.142476026
902,bitcount,800,0.904782986,4,1.039791167,31.82750483,23.93926171,0.094277015,27.71728457,0.015955727
903,qsort,800,0.908465517,4,0.796452634,31.08162025,15.3322865,0.809715965,26.60737203,0.912889405
904,susan,800,0.912040816,4,0.589239619,22.31650463,17.05451074,0.201698962,29.03758814,0.087133041
905,jpeg_enc,800,0.907063356,4,1.042337404,32.12112446,20.90839182,1.224424826,25.14323907,1.064022829
906,jpeg_dec,800,0.914406475,4,0.311155842,17.65226741,6.606369305,1.526142474,10.31953962,0.318064998
907,typeset,800,0.905416667,4,1.030911347,37.97618058,13.78069814,2.802211993,23.6529151,1.33054188
908,dijkstra,800,0.904244792,4,0.933945451,44.62647795,17.16991837,1.431395755,13.4880888,0.049382484
909,patricia,800,0.906094828,4,0.916781338,34.88422473,14.15961203,2.720168027,26.82873405,0.320472771
910,ispell,800,0.904855442,4,1.005246497,35.04730821,14.32185582,2.04432014,28.29194031,0.709885794
911,stringsearch,800,0.915763889,4,0.242281743,10.82853818,3.064741839,0.858574169,6.609592854,0.179412523
912,adpcm_c,800,0.90626773,4,0.646846525,32.72639759,12.23833093,2.582399184,24.08137559,0.218186092
913,adpcm_d,800,0.907925347,4,0.49281541,29.82899914,8.957185898,2.414603534,19.4059103,0.329574851
914,fft,800,0.906913265,4,0.926115286,33.33843845,14.98497244,0.411591001,30.24605708,0.114644396
915,h264_hq,800,0.909726027,4,0.693675274,27.56811915,13.21261974,2.135425804,24.43692871,2.844722666
916,h264_lq,800,0.911802721,4,0.632664939,26.85378346,12.50670622,2.181929238,22.30740062,3.055005164
917,mpeg4_hq,800,0.915246599,4,0.355098293,17.90638878,6.329142206,2.455261526,11.87490998,3.974426113
918,mpeg4_lq,800,0.915433673,4,0.34199932,17.17432882,6.021760742,2.374593859,11.18781301,4.066515595
919,jpg2000enc,800,0.903411458,4,0.909136076,44.80127402,10.75138445,8.027888065,12.20615994,2.431457327
920,dhrystone,800,0.904906463,4,1.21394802,35.33555083,20.50856966,0.049863823,26.65485659,0.008990109
921,neon_add,800,0.90630102,4,1.406429224,38.54074775,17.29186679,0.041411501,25.11544636,0.004215633
922,neon_mul,800,0.90630102,4,1.414683177,38.61137832,17.2044863,0.041648506,24.98970144,0.004318851
923,cstm_bmp,800,0.902738095,4,0.837704728,52.02961774,8.11077538,0.096218461,14.42866552,0.013174769
924,cstm_int,800,0.905346284,4,1.241783216,30.48554425,18.31580671,2.025988382,32.80571828,0.826375144
925,cstm_fp,800,0.905552721,4,1.290137898,29.52525934,19.41549675,1.117145133,33.80821876,0.948880752
926,lat_ctx_0_18,800,0.902372449,4,0.773907939,52.71268799,9.491092723,1.341722203,10.56938651,0.228519414
927,lat_ctx_500_18,800,0.903103741,4,0.788428816,49.48033708,9.354532886,2.923675895,9.002766995,4.939169611
928,lat_fs,800,0.90335034,4,0.878726544,43.38924474,9.397631569,2.036358732,22.53208134,0.737668936
929,lat_pagefault,800,0.902948276,4,0.81930929,39.95654819,8.883151159,2.867292251,24.65423795,0.102820741
930,lat_mem_rd_1_8,800,0.902288851,4,0.731675716,56.4592962,7.35757144,0.990024474,8.121455113,0.020726244
931,lat_mem_rd_1_256,800,0.901969178,4,0.666166527,59.41614087,5.053819802,2.294980246,4.762577562,0.009689808
932,lat_mem_rd_200_8,800,0.902389456,4,0.717272524,57.75524789,6.069421398,2.41447556,5.939908228,0.021512906
933,lat_mem_rd_200_256,800,0.901919643,4,0.67562895,59.0568037,5.190828074,2.556234475,5.098735304,0.020227927
934,lat_mem_rd_p4,800,0.901493289,4,0.686497477,58.36040738,7.095213946,0.087654577,6.528147175,0.010121801
935,lat_ops,800,0.902791096,4,0.812498267,45.72154039,14.21496316,0.176103408,17.38198192,0.02187078
936,lat_proc_fork,800,0.902314189,4,0.749659426,54.50463774,9.652941428,1.119744077,7.653371826,0.192634351
937,bw_mem_rd,800,0.902328767,4,0.806578007,45.46495662,5.693553382,4.121668847,8.256286229,12.68476019
938,bw_mem_wr,800,0.902517361,4,0.775186278,46.3115294,3.418738966,3.023634434,6.112108771,18.10202101
939,bw_mem_cp_200m,800,0.903208042,4,0.725252769,41.47763951,4.441941537,3.948197933,7.336466906,16.74894629
940,bw_mem_cp_700m,800,0.904131206,4,0.526964567,33.19638327,6.231335837,2.889066212,10.69121286,11.50047747
941,bw_mem_cp_2000m,800,0.90535461,4,0.628786667,51.9172918,9.328257638,0.399275243,6.026471689,1.008308995
942,tlb,800,0.90191723,4,0.66997327,59.2572999,6.881284546,0.162887935,4.709425761,0.05335938
943,line,800,0.902823129,4,0.761353469,51.35065822,8.368752962,1.622427535,7.22175497,6.04836194
944,cache,800,0.901454082,4,0.637288503,57.48660384,1.182961167,4.92787392,1.620375147,7.346136333
945,par_mem,800,0.902559932,4,0.823655466,51.18020433,3.139461858,6.103575806,3.437129867,11.38719914
946,gcc,800,0.904577703,4,0.995090115,36.27399185,11.87677833,3.383990092,26.80997061,2.416509473
947,tar,800,0.907350352,4,1.053770197,30.66091605,16.94309818,3.133424818,30.13254427,0.344071104
948,mpeg4_lq_mp,800,0.914043103,4,0.345122331,16.89001516,6.435658812,2.333096929,12.27753974,4.56739392
949,par_mem_mp,800,0.90244863,4,0.816322795,51.37130702,2.972169741,6.246411547,3.264582592,11.38942578
950,mp_bus_spd,800,0.904192177,4,1.102235592,37.89967408,15.38470155,6.155649514,19.16995593,2.831890058
951,mp_bus_spd2,800,0.904712838,4,1.150563034,36.80864084,13.57833776,6.933462015,21.57831908,2.957896697
952,mp_dhry,800,0.909132653,4,0.887150789,29.18164279,16.77724219,1.522897972,29.39849136,0.006192605
953,mp_mflops,800,0.911452703,4,0.458414534,35.36601957,12.55900941,0.753580193,0.969469199,1.851942995
954,mp_lp_neon,800,0.90295068,4,0.961603483,38.60405111,9.837818354,4.607144682,25.7902343,0.74634335
955,mp_neon_mflops,800,0.905802365,4,1.418751047,36.23874882,15.86652656,1.704338198,23.78141741,4.424980342
956,mp_randmem,800,0.904761905,4,1.189632327,36.81294575,14.59083132,5.091445336,25.40937456,0.011645156
957,mp_whets,800,0.903513514,4,1.001087399,39.98992531,15.14681614,0.06454419,25.30709325,0.006031945
958,openmp_mem_spd,800,0.903817568,4,1.071430872,37.01670643,43.86254345,0.139552978,0.89947128,0.004956265
959,openmp_mflops,800,0.904197635,4,1.125892128,37.27004639,39.15612665,1.012844632,1.830676056,2.460418873
960,idle,1000,0.953800676,1,0.240681209,1.166667496,0.274371254,0.092822032,0.786341697,0.014720919
961,basicmath,1000,0.945206835,1,0.446175712,17.45963292,9.032280578,0.662130477,18.9050968,0.194495152
962,bitcount,1000,0.939670608,1,0.530781953,22.01602593,16.35410344,0.082437233,19.18428997,0.015059862
963,qsort,1000,0.945741379,1,0.430373131,17.99385246,8.870612106,0.459477015,15.72082198,0.433411851
964,susan,1000,0.945851064,1,0.442268156,15.51416888,11.68394904,0.144692777,20.00721107,0.069621319
965,jpeg_enc,1000,0.949,1,0.40290511,15.77189505,10.09730255,0.572812615,12.45373312,0.37727759
966,jpeg_dec,1000,0.953125,1,0.283010204,6.523111228,2.421710548,0.467537457,4.027662793,0.188461019
967,typeset,1000,0.940179795,1,0.556166685,23.98552535,9.592659968,1.979404186,16.5508041,0.571470357
968,dijkstra,1000,0.939307432,1,0.506304682,27.34779743,10.83592978,0.914381934,8.499326306,0.034389268
969,patricia,1000,0.941948276,1,0.487151021,21.94507759,8.926872503,1.692907754,17.03549575,0.260645351
970,ispell,1000,0.940646259,1,0.546321578,22.36270667,10.55676458,1.173764952,20.20663216,0.076625617
971,stringsearch,1000,0.953228417,1,0.25839246,3.872573887,1.065619728,0.259798466,2.469244461,0.090612867
972,adpcm_c,1000,0.947222222,1,0.379151688,16.60435877,7.572166549,1.037692324,13.65345367,0.415327964
973,adpcm_d,1000,0.949023438,1,0.344759188,13.81137045,4.818628456,0.990071128,10.0312256,0.565306244
974,fft,1000,0.94337585,1,0.475317088,20.72882229,9.243938735,0.263712618,18.72259015,0.096920057
975,h264_hq,1000,0.952690972,1,0.391989632,13.72138786,6.632786301,1.108124974,12.39648956,1.015052844
976,h264_lq,1000,0.953184932,1,0.363403644,12.29375154,5.82629327,1.063462361,10.51122968,1.05072453
977,mpeg4_hq,1000,0.954087838,1,0.281906973,5.3656979,2.234480524,0.817126183,4.359867592,0.452747443
978,mpeg4_lq,1000,0.953978041,1,0.277349122,5.098734608,2.114446634,0.754453625,4.080982788,0.444844666
979,jpg2000enc,1000,0.93864726,1,0.513123623,26.05277946,8.403176648,4.270566055,11.56003842,1.370771195
980,dhrystone,1000,0.938800676,1,0.589968757,23.83117273,13.71637292,0.056401228,17.9527563,0.010550175
981,neon_add,1000,0.939081633,1,0.653186871,25.22797419,11.24281505,0.053268246,16.45183686,0.006492648
982,neon_mul,1000,0.939158163,1,0.653991701,25.29535444,11.18380459,0.058400036,16.38393019,0.008238705
983,cstm_bmp,1000,0.938851351,1,0.476968405,29.24898163,5.69042814,0.082856251,10.22348772,0.01379785
984,cstm_int,1000,0.939375,1,0.616234473,21.54008835,13.04479712,1.362069696,23.45678954,0.498170436
985,cstm_fp,1000,0.939636824,1,0.641179345,21.09415134,14.01115858,0.706368364,24.57106902,0.571675309
986,lat_ctx_0_18,1000,0.938766892,1,0.468255818,32.16852141,5.841585705,0.861900227,7.298404211,0.090424824
987,lat_ctx_500_18,1000,0.938630952,1,0.470376721,30.86946259,6.298800082,1.896529497,6.086471447,2.272689899
988,lat_fs,1000,0.938809122,1,0.491242723,28.04739229,6.120341773,1.216866102,14.48756443,0.331321625
989,lat_pagefault,1000,0.94152027,1,1.022679791,40.13986039,8.357450987,3.232048026,23.30070522,0.060671752
990,lat_mem_rd_1_8,1000,0.938775338,1,0.437521818,32.72480451,3.683090244,1.248084295,4.325334827,0.016127099
991,lat_mem_rd_1_256,1000,0.938061224,1,0.412482823,31.91125419,2.817189541,2.891819432,2.861936586,0.012659282
992,lat_mem_rd_200_8,1000,0.937871622,1,0.415256277,31.93188666,3.370122617,1.428375855,3.482735579,0.017362719
993,lat_mem_rd_200_256,1000,0.937778716,1,0.416884203,31.72805298,2.777604111,3.215902382,2.959698275,0.019332229
994,lat_mem_rd_p4,1000,0.940633446,1,0.843935466,56.69882219,6.886560818,0.074856182,6.492208956,0.007021575
995,lat_ops,1000,0.938248299,1,0.466626605,28.27768949,9.099985244,0.134477635,11.50810356,0.020825636
996,lat_proc_fork,1000,0.938120748,1,0.43403919,31.68063017,5.680734765,0.523416591,4.930232501,0.138582211
997,bw_mem_rd,1000,0.938852041,1,0.532722517,24.89518928,4.890479807,5.15647815,7.60836489,12.31663946
998,bw_mem_wr,1000,0.938706897,1,0.496351883,25.95425098,3.067847303,2.830476749,5.237261627,15.84367038
